Market,DownStream,Upstream,Distance1,Distance2,Distance3,Match
22,3,1,102.6807476842,91.7774157522,109.987754975,0
22,4,1,97.0429407892,92.1580339678,112.7289701391,0
22,5,1,112.8177229287,93.3263133,89.7479524047,0
22,6,1,96.6041473452,97.1614723752,86.539331573,0
22,7,1,98.5143246954,84.2146906015,108.1454637238,0
22,8,1,104.6541728686,86.3191343617,94.5236044716,0
22,9,1,86.6417054008,94.2460694449,92.4874616418,0
22,10,1,98.6018276902,89.1178425604,108.9796000654,0
22,11,1,100.7602432571,81.601044644,99.92970133,1
22,12,1,100.6248970949,84.1548703843,104.698803112,0
22,13,1,104.0631284739,88.7539948167,104.8506922815,0
22,14,1,102.3096944023,106.9650425459,86.2316584877,0
22,15,1,107.3426429992,91.6559865257,114.3957902843,0
22,16,1,81.5085772568,85.3312773831,83.8590876546,0
22,17,1,103.7352775319,109.5782715493,97.4829594471,0
22,18,1,114.9398175251,86.195096967,101.3182578159,0
22,19,1,102.9805740897,87.9364606532,103.3396429719,0
22,20,1,114.6642279541,102.4021184635,96.9519626578,0
22,21,1,102.6253267369,71.8010054524,99.2074199806,0
22,22,1,99.4616562414,89.7142302985,102.215009688,0
22,23,1,104.163023316,97.9626837188,109.8983218377,0
22,24,1,104.9552779644,97.5282927458,101.0603882736,0
22,25,1,101.6485945949,85.761262411,98.268856048,0
22,26,1,99.5972999448,101.7591525749,92.4813275739,0
22,27,1,103.1647815217,92.8168424958,96.4816334388,0
22,28,1,100.5602231074,88.8482469934,97.7266952714,0
22,29,1,97.5525164524,95.5045242568,96.8773586538,0
22,30,1,97.7084983641,93.3117645378,103.8603964216,0
22,31,1,109.5155298525,92.939569945,104.2070743503,0
22,32,1,95.0013282308,104.207166039,111.6613775388,0
22,33,1,85.4715784682,92.6179639934,100.9740640937,0
22,34,1,90.4099378061,75.5348735711,98.0498160781,0
22,35,1,90.7662572586,84.357317555,106.9618630115,0
22,36,1,93.7810197091,92.6832051127,95.3321338193,0
22,37,1,92.3682224869,99.5917326467,105.4134464335,0
22,38,1,110.816961397,93.2482096404,106.0624442724,0
22,39,1,108.004732649,82.1353967706,92.0857904279,0
22,40,1,93.8905314765,81.2111770272,99.8935604205,0
22,41,1,101.7519594487,84.4690839505,90.6839899687,0
22,42,1,95.0301465638,90.4165029118,88.6213954205,0
22,43,1,91.4728966608,89.0926350696,96.7914175523,0
22,44,1,114.6589628856,94.6518259657,88.3417368299,0
22,45,1,106.3894570984,74.6650264175,89.425333093,0
22,46,1,94.9049570758,94.0882121553,104.246781265,0
22,47,1,108.5676635854,103.4486967734,91.21202444,0
22,48,1,107.1533874275,80.786861949,100.3282435275,0
22,49,1,97.7353581364,90.2021773748,91.4226929747,0
22,50,1,105.8420043982,85.196175243,97.1858091877,0
22,1,2,98.8064662075,108.450693846,122.438039904,0
22,2,2,83.3867018596,86.8074823861,105.1574789018,0
22,3,2,101.2805404385,99.7540304377,133.8348080275,1
22,4,2,95.7196135647,100.1677291756,137.1703612018,0
22,5,2,111.2792826986,101.4375467131,109.2067019976,0
22,6,2,95.2868037328,105.6060294709,105.3024023495,0
22,7,2,97.1709329267,91.5340091101,131.5930794278,0
22,8,2,103.2270549867,93.8213555689,115.0177895839,0
22,9,2,85.4602147472,102.4372412645,112.5401793735,0
22,10,2,97.2572426858,96.8633068,132.6080694799,0
22,11,2,99.386224993,88.6932043624,121.5960121814,0
22,12,2,99.2527244803,91.4689897617,127.3991292793,0
22,13,2,102.644070376,96.4678360994,127.5839503792,0
22,14,2,100.9145470291,116.2616535064,104.9280209621,0
22,15,2,105.8788637621,99.6220474802,139.1985738352,0
22,16,2,80.3970845667,92.7476413625,102.0410399337,0
22,17,2,102.3206901773,119.1020050614,118.6187786679,0
22,18,2,113.3724393266,93.6865377605,123.2856292735,0
22,19,2,101.5762782576,95.5792479085,125.7452821172,0
22,20,2,113.1006078361,111.3021537856,117.9726535299,0
22,21,2,101.2258752396,78.0414181926,120.7171290207,0
22,22,2,98.1053461747,97.5115281526,124.3768108753,0
22,23,2,102.7426030009,106.476876183,133.7259843974,0
22,24,2,103.5240540592,106.0047311571,122.9718496105,0
22,25,2,100.2624623171,93.2149975112,119.5750698545,0
22,26,2,98.2391401711,110.6033060539,112.5327153445,0
22,27,2,101.7579737427,100.8837964718,117.4003496335,0
22,28,2,99.1889324205,96.5702799788,118.9153602033,0
22,29,2,96.2222403933,103.8050716679,117.8818742194,0
22,30,2,96.3760952558,101.4217334799,126.3789430005,0
22,31,2,108.0221200178,101.0171904839,126.800786087,0
22,32,2,93.7058414805,113.2640827559,135.8712979494,0
22,33,2,84.3060442647,100.6676329199,122.866809008,0
22,34,2,89.1770616062,82.0998065326,119.308538618,0
22,35,2,89.5285221043,91.6890321443,130.1528557034,0
22,36,2,92.5021737105,100.7385443151,116.0016206482,0
22,37,2,91.1086421145,108.247510004,128.2687183691,0
22,38,2,109.3058045756,101.3526548606,129.0584290165,0
22,39,2,106.5319248185,89.2739984267,112.0514196038,0
22,40,2,92.6101921194,88.2694523337,121.5520353615,0
22,41,2,100.3644176349,91.8105124488,110.3456870393,0
22,42,2,93.7342668319,98.2748371112,107.8358899672,0
22,43,2,90.2255254098,96.8359084604,117.7772997528,0
22,44,2,113.0954145648,102.8782631433,107.495597052,0
22,45,2,104.9386759923,81.1543586931,108.8141338098,0
22,46,2,93.6107844919,102.265664186,126.8491020774,0
22,47,2,107.0871793405,112.4396929473,110.9882075828,0
22,48,2,105.6921889764,87.8082589249,122.0809645154,0
22,49,2,96.4025887545,98.0418839826,111.2445523268,0
22,50,2,104.3986886374,92.6007971429,118.2572016184,0
22,1,3,93.6338504744,102.9332840075,104.2456274835,0
22,2,3,79.0213259634,82.3911670967,89.5326924646,0
22,3,3,95.9784044849,94.6790618095,113.9490108866,0
22,4,3,90.708597605,95.0717136974,116.7889520841,0
22,5,3,105.4537027487,96.2769294926,92.9802631932,0
22,6,3,90.2984457936,100.2333414285,89.6560825136,0
22,7,3,92.0839389703,86.8772326109,112.0403687301,0
22,8,3,97.8230170811,89.0482107237,97.9279124064,0
22,9,3,80.986288411,97.2257647608,95.8184370241,0
22,10,3,92.1657303286,91.9354032248,112.9045468479,0
22,11,3,94.183258317,84.1809533015,103.5287121492,0
22,12,3,94.0567466875,86.8155211103,108.4695751662,0
22,13,3,97.2705522884,91.5600520261,108.6269346889,0
22,14,3,95.6315711906,110.3468624788,89.3373284509,0
22,15,3,100.3360010577,94.5537934616,118.5158034678,0
22,16,3,76.1882180777,88.0291215374,86.8793084673,0
22,17,3,96.9641013613,113.0427116515,100.9938498137,0
22,18,3,107.4372805676,88.9202517475,104.9672780892,0
22,19,3,96.2586601381,90.716670602,107.0614642939,0
22,20,3,107.1796797231,105.6396764277,100.4437289486,0
22,21,3,95.9266010629,74.0710748662,102.780417529,0
22,22,3,92.9694347652,92.5506464309,105.8963268625,0
22,23,3,97.3639266334,101.0598839684,113.8563567767,0
22,24,3,98.1044679599,100.611759237,104.7001212654,0
22,25,3,95.0136237549,88.4727010248,101.808050816,0
22,26,3,93.0962245143,104.9763824506,95.8120820352,0
22,27,3,96.4308436858,95.7513511968,99.9564606221,0
22,28,3,93.9962942048,91.6572840912,101.2463638877,0
22,29,3,91.1849114245,98.5240070347,100.3664380495,0
22,30,3,91.3307118336,96.2619207549,107.6009729012,0
22,31,3,102.3670557394,95.8779588122,107.9601365834,0
22,32,3,88.8002484709,107.5017926092,115.6829096809,0
22,33,3,79.8925398889,95.5461849272,104.6106880833,0
22,34,3,84.5085546795,77.9229934183,101.581122028,0
22,35,3,84.8416158746,87.0243688756,110.8141401333,0
22,36,3,87.6595938932,95.6134887178,98.7655612834,0
22,37,3,86.3390150475,102.7404371074,109.2099566717,0
22,38,3,103.5835381474,96.1963564981,109.8823284447,0
22,39,3,100.9548737251,84.7321995707,95.4022994501,0
22,40,3,87.761957432,83.7787595822,103.4912696094,0
22,41,3,95.1102416115,87.1396688912,93.9500125494,0
22,42,3,88.8271857273,93.2751221815,91.8131327787,0
22,43,3,85.5021303713,91.9093987709,100.2774017426,1
22,44,3,107.1747583246,97.6443497297,91.5234021647,0
22,45,3,99.4450330428,77.0256450702,92.6460246094,0
22,46,3,88.7101678092,97.0629166357,108.0012735596,0
22,47,3,101.4810601266,106.7193434861,94.4970644075,0
22,48,3,100.1590988807,83.3410293064,103.9416080139,0
22,49,3,91.3558183715,93.054020502,94.7153202592,0
22,50,3,98.9333145573,87.8897479914,100.685997561,0
22,1,4,111.8509171763,116.1690043213,82.8865844335,0
22,2,4,94.3954322151,92.9854705287,71.1882047494,0
22,3,4,114.6516192206,106.8534094346,90.6018270498,0
22,4,4,108.3565375822,107.2965506332,92.8598884337,0
22,5,4,125.9703975894,108.6567396165,73.9293975379,1
22,6,4,107.8665881029,113.1218884721,71.2863132261,0
22,7,4,109.9994604392,98.0483786942,89.084249449,0
22,8,4,116.8551130392,100.4985129554,77.8633154791,0
22,9,4,96.7426907212,109.7275812732,76.1860536735,0
22,10,4,110.0971648314,103.7569563382,89.7713648154,0
22,11,4,112.5072158417,95.0053971575,82.3165589579,0
22,12,4,112.3560905625,97.9787319939,86.2450811369,0
22,13,4,116.1951626744,103.3333404452,86.3701990308,0
22,14,4,114.2373072825,124.5358609487,71.0328691617,0
22,15,4,119.8570141807,106.7120334026,94.232922646,0
22,16,4,91.0111250028,99.3483837506,69.0784765811,0
22,17,4,115.8290897522,127.5783570394,80.3010683702,0
22,18,4,128.3398932067,100.3541003196,83.4603749637,0
22,19,4,114.9864004104,102.3815124602,85.1254802142,0
22,20,4,128.0321744642,119.2233993676,79.8636625947,0
22,21,4,114.5897371104,83.5955356831,81.7215835453,0
22,22,4,111.0572351256,104.4513108549,84.1990695396,0
22,23,4,116.3067035977,114.0547123376,90.5281569795,0
22,24,4,117.1913219932,113.5489652962,83.2479563024,0
22,25,4,113.4991342062,99.849001096,80.9484465073,0
22,26,4,111.2086926343,118.4748154509,76.1810007678,0
22,27,4,115.1920833726,108.0635796109,79.4762314068,0
22,28,4,112.2838766612,103.4430751369,80.5018444566,0
22,29,4,108.925521313,111.1927585847,79.8022079439,0
22,30,4,109.0996881277,108.6398009739,85.5544480934,0
22,31,4,122.2832235894,108.2064671206,85.8400221898,0
22,32,4,106.0769068733,121.324956554,91.9804647183,0
22,33,4,95.4361464027,107.8320319489,83.1768472192,0
22,34,4,100.9502365037,87.9427548284,80.7680134993,0
22,35,4,101.3480968925,98.2144345384,88.1092646695,0
22,36,4,104.7143306249,107.9079900261,78.5293372208,0
22,37,4,103.1368246871,115.9513601203,86.8337647647,0
22,38,4,123.7363804591,108.565806109,87.3683732761,0
22,39,4,120.5962924986,95.6275256638,75.8551791515,0
22,40,4,104.8366096473,94.551487187,82.2867880762,0
22,41,4,113.614549687,98.3445604558,74.7004534932,0
22,42,4,106.1090849458,105.2689436295,73.0014022254,0
22,43,4,102.1371187247,103.7276080904,79.7314144195,0
22,44,4,128.0262955761,110.1999901692,72.7710349517,0
22,45,4,118.7927026189,86.9300205594,73.6636415991,0
22,46,4,105.9693004405,109.5437932524,85.8727305492,0
22,47,4,121.2248518423,120.4418958761,75.1354190752,0
22,48,4,119.6456945495,94.0574711765,82.6448559693,0
22,49,4,109.1296793037,105.019411496,75.3089561579,0
22,50,4,118.181426017,99.1910887977,80.0562924275,0
22,1,5,102.3026113958,128.5696506391,101.2038717879,0
22,2,5,86.3372376663,102.911353422,86.9202416231,0
22,3,5,104.8642276983,118.2596476647,110.6241227235,0
22,4,5,99.1065342719,118.75009268,113.3811980252,0
22,5,5,115.2167631461,120.2554772135,90.2672165939,0
22,6,5,98.6584099967,125.197265531,87.0400313064,0
22,7,5,100.6092067831,108.5147098238,108.7711723336,0
22,8,5,106.8796172679,111.2263875887,95.0704996544,0
22,9,5,88.4841192553,121.440627577,93.0225760984,0
22,10,5,100.6985705068,114.8326587261,109.6101348258,0
22,11,5,102.9028842324,105.1469003521,100.5078751373,0
22,12,5,102.7646599684,108.437628575,105.3045700142,0
22,13,5,106.2760044643,114.3638232765,105.4573379849,0
22,14,5,104.4852840626,137.8296407699,86.7305780845,1
22,15,5,109.6252570328,118.1031802219,115.0576620674,0
22,16,5,83.2418364454,109.9534860008,84.3442800183,0
22,17,5,105.9411818553,141.196912976,98.046976882,0
22,18,5,117.3839835449,111.0665593948,101.9044655408,0
22,19,5,105.1704298361,113.3103908897,103.937546038,0
22,20,5,117.1025336318,131.9500919738,97.5129078486,0
22,21,5,104.8076282386,92.5190749508,99.7814148086,0
22,22,5,101.5766830937,115.6011332271,102.8064058448,0
22,23,5,106.3780235448,126.2296651733,110.5341721435,0
22,24,5,107.187125287,125.6699313543,101.6451040156,0
22,25,5,103.8101261357,110.5075425461,98.8374205277,0
22,26,5,101.715211226,131.1215992686,93.01640654,0
22,27,5,105.3585543923,119.5989993937,97.0398573962,0
22,28,5,102.6986107051,114.4852717736,98.2921229143,0
22,29,5,99.6269459321,123.0622075859,97.4378722003,0
22,30,5,99.7862447596,120.2367304283,104.4613124658,0
22,31,5,111.844349773,119.7571396593,104.8099962056,0
22,32,5,97.0215073411,134.275983246,112.3074285419,0
22,33,5,87.2891098708,119.3427348058,101.5582803807,0
22,34,5,92.3324821654,97.3303449623,98.6171132351,0
22,35,5,92.6963786605,108.6984915649,107.580723538,0
22,36,5,95.7752492687,119.4268011496,95.8837069955,0
22,37,5,94.3324092724,128.3287736594,106.0233481229,0
22,38,5,113.1734559287,120.1548368632,106.6761009371,0
22,39,5,110.3014258508,105.8354389616,92.618580893,0
22,40,5,95.887089776,104.6445370351,100.4715251235,0
22,41,5,103.9156890169,108.8425079816,91.2086698891,0
22,42,5,97.0509384887,116.506045521,89.1341415702,0
22,43,5,93.4180445702,114.8001776526,97.3514338604,0
22,44,5,117.0971566029,121.9634645167,88.8528649294,0
22,45,5,108.651801876,96.2095047528,89.9427306696,0
22,46,5,96.923086878,121.2372208096,104.8499328568,0
22,47,5,110.8763273706,133.2986588425,91.7397594652,0
22,48,5,109.4319769895,104.0977864949,100.9087232224,0
22,49,5,99.813675698,116.2298766805,91.9516468869,0
22,50,5,108.0927077332,109.7794003464,97.7481073689,0
22,1,6,99.1446688032,117.7734600943,86.9743629279,0
22,2,6,83.672124465,94.2697294054,74.6990456704,0
22,3,6,101.6272114914,108.3292038655,95.0701038247,0
22,4,6,96.0472502369,108.7784654614,97.4395276784,0
22,5,6,111.6601782382,110.1574405493,77.5754278747,0
22,6,6,95.6129589492,114.6842593305,74.8019926349,0
22,7,6,97.5035372897,99.4025633852,93.4776827359,0
22,8,6,103.5803887238,101.8865374136,81.7033577332,0
22,9,6,85.7527347368,111.243072021,79.9433771765,0
22,10,6,97.5901424767,105.1899844385,94.198685075,0
22,11,6,99.7264120331,96.3175540346,86.3762250877,0
22,12,6,99.5924545643,99.331954767,90.4984930772,0
22,13,6,102.9954086272,104.7605178199,90.6297815021,0
22,14,6,101.2599653309,126.2558746666,74.5360492835,0
22,15,6,106.2412743203,108.1858752336,98.8802768263,0
22,16,6,80.6722740734,100.7205233223,72.4852704902,0
22,17,6,102.6709215371,129.3403918666,84.2613350721,0
22,18,6,113.7604994885,101.7401302381,87.5764515066,0
22,19,6,101.9239615854,103.7955437646,89.3236759745,0
22,20,6,113.4877375517,120.8700405909,83.802357435,0
22,21,6,101.5723591802,84.7501064793,85.7519068362,0
22,22,6,98.4411489213,105.8939289583,88.351576825,0
22,23,6,103.0942785173,115.629966793,94.9928005135,0
22,24,6,103.8784043883,115.1172346804,87.3535568384,0
22,25,6,100.6056486117,101.2280548906,84.9406404317,0
22,26,6,98.5754008784,120.1111176875,79.938075073,0
22,27,6,102.1062789922,109.5560881778,83.395819019,0
22,28,6,99.5284441519,104.8717681006,84.4720129801,0
22,29,6,96.5515974963,112.7284854721,83.7378719801,0
22,30,6,96.7059789855,110.1402679604,89.7737995772,0
22,31,6,108.3918666832,109.700949163,90.0734575408,0
22,32,6,94.0265852541,123.0006232095,96.5167327785,0
22,33,6,84.5946136681,109.32134252,87.2789408164,0
22,34,6,89.4823039135,89.1573667767,84.7513088766,0
22,35,6,89.8349674184,99.570912692,92.4546139168,0
22,36,6,92.8187974748,109.398349684,82.4022261577,0
22,37,6,91.4204959885,117.5528099236,91.1162092474,0
22,38,6,109.679945138,110.0652511234,91.6771834389,0
22,39,6,106.8965707257,96.9482750022,79.596184673,0
22,40,6,92.9271856176,95.8573749351,86.3449859737,0
22,41,6,100.7079529102,99.7028358295,78.3845105623,0
22,42,6,94.0551079021,106.7228543805,76.6016659366,0
22,43,6,90.534356482,105.1602308505,83.6635870796,0
22,44,6,113.4825265044,111.7220055418,76.3599374711,1
22,45,6,105.2978684013,88.1306452367,77.2965654553,0
22,46,6,93.9312028969,111.0567456315,90.1077790024,0
22,47,6,107.4537258169,122.1053662335,78.840927661,0
22,48,6,106.0539605693,95.3565358754,86.7207129637,0
22,49,6,96.7325631682,106.4698758606,79.0230231994,0
22,50,6,104.7560327349,100.561055907,84.0044873346,0
22,1,7,96.1951605768,113.966872278,107.8193289636,0
22,2,7,81.1829173053,91.2228120174,92.602011757,0
22,3,7,98.6038487636,104.8278664058,117.8553593704,0
22,4,7,93.189888786,105.2626072964,120.7926581483,0
22,5,7,108.3383393713,106.597012158,96.167770547,0
22,6,7,92.768517464,110.9775184065,92.7296318079,0
22,7,7,94.6028519698,96.1897462838,115.8812860063,0
22,8,7,100.498919873,98.5934351166,101.285032834,0
22,9,7,83.2016303799,107.6475546416,99.1032413702,0
22,10,7,94.6868806924,101.7901105379,116.7750894877,0
22,11,7,96.7595972135,93.2044483537,107.0778366619,0
22,12,7,96.6296249177,96.1214198258,112.1880801115,0
22,13,7,99.9313426648,101.3745248259,112.3508341622,0
22,14,7,98.2475280071,122.1751244377,92.3999503625,0
22,15,7,103.0806453487,104.6891703374,122.5787086706,0
22,16,7,78.272311081,97.4651080817,89.8576656488,0
22,17,7,99.6165089162,125.1599461241,104.4560753217,0
22,18,7,110.3761770319,98.451760007,108.5657188692,0
22,19,7,98.8917706789,100.4407399577,110.7316970187,0
22,20,7,110.111529637,116.9633673599,103.8870954617,0
22,21,7,98.5506282833,82.0108753954,106.3038893437,0
22,22,7,95.5125700873,102.4713026768,109.5266168726,0
22,23,7,100.0272712213,111.8926594027,117.7595289342,0
22,24,7,100.7880697087,111.3964994432,108.2894034959,0
22,25,7,97.6126769089,97.9562355851,105.2981883947,0
22,26,7,95.6428281105,116.2289738087,99.0966685224,0
22,27,7,99.0686642269,106.0150962589,103.3831228227,0
22,28,7,96.5675187856,101.4821793562,104.717245969,0
22,29,7,93.6792319468,109.0849576434,103.8071549109,0
22,30,7,93.8290206578,106.5803946089,111.2897008162,0
22,31,7,105.1672585795,106.1552751531,111.6611771855,0
22,32,7,91.2293376556,119.0250868422,119.6486988995,0
22,33,7,82.0779628795,105.7879378789,108.1969044059,0
22,34,7,86.8202465916,86.2756874422,105.0634801366,0
22,35,7,87.1624185197,96.3526543271,114.613020395,0
22,36,7,90.0574810064,105.8624560736,102.1513976112,0
22,37,7,88.7007783452,113.7533538011,112.9538430411,0
22,38,7,106.4170172936,106.5078024114,113.6492647593,0
22,39,7,103.716446988,93.8147836186,98.672837956,0
22,40,7,90.1626446519,92.7591428271,107.0391105339,0
22,41,7,97.7119377017,96.4803135413,97.1707644122,0
22,42,7,91.257011768,103.2734361764,94.9606290951,0
22,43,7,87.8410010809,101.7613186237,103.7150663017,0
22,44,7,110.106473616,108.1110084227,94.6609660672,0
22,45,7,102.1653053213,85.2821508465,95.8220737471,0
22,46,7,91.1367928796,107.4672505577,111.7037244009,1
22,47,7,104.2570269718,118.1587657088,97.7365700548,0
22,48,7,102.8989040955,92.274491522,107.504887236,0
22,49,7,93.8548139733,103.0286342437,97.962308055,0
22,50,7,101.6395890164,97.3107948558,104.1376694171,0
22,1,8,97.485300894,99.1641292118,96.4391705884,0
22,2,8,82.2717179691,79.3742123228,82.828016966,0
22,3,8,99.9262936762,91.2121556158,105.4159139769,0
22,4,8,94.4397233095,91.5904295913,108.0431855491,0
22,5,8,109.7913403194,92.7515134525,86.0174155973,0
22,6,8,94.0127006831,96.5630516562,82.9421669239,0
22,7,8,95.8716367269,83.6960095392,103.650200911,0
22,8,8,101.8467809046,85.7874919608,90.5945590037,0
22,9,8,84.3175054112,93.6656047889,88.6430521524,0
22,10,8,95.9567924173,88.5689628232,104.4496648591,0
22,11,8,98.0573075837,81.0984611135,95.7759416177,0
22,12,8,97.9255921389,83.6365577567,100.3468070137,0
22,13,8,101.271591523,88.2073560298,100.4923826337,0
22,14,8,99.5651940538,106.3062413143,82.6472828298,0
22,15,8,104.4631316993,91.0914742759,109.6407212846,0
22,16,8,79.3220755769,84.8057192259,80.3733322168,0
22,17,8,100.9525353196,108.9033753538,93.4309030095,0
22,18,8,111.8565088406,85.6642185165,97.1067802288,0
22,19,8,100.2180771129,87.3948570862,99.0441428358,0
22,20,8,111.5883120752,101.7714204321,92.9219780671,0
22,21,8,99.872359419,71.3587806871,95.0836832058,0
22,22,8,96.7935557079,89.1616773895,97.966256979,0
22,23,8,101.3688066441,97.3593283126,105.3301982906,0
22,24,8,102.1398087302,96.927612768,96.8596295029,0
22,25,8,98.9218285252,85.2330559619,94.1841323894,0
22,26,8,96.9255607122,101.1324145916,88.6371730583,0
22,27,8,100.3973431035,92.2451804958,92.4711989372,0
22,28,8,97.8626530582,88.3010277042,93.6645075111,0
22,29,8,94.9356293923,94.916308736,92.8504751141,0
22,30,8,95.087427024,92.7370542965,99.5432502216,0
22,31,8,106.5777299538,92.3671520626,99.875517852,0
22,32,8,92.452877862,103.5653506598,107.0199693762,0
22,33,8,83.1787676231,92.0475268926,96.7768935444,0
22,34,8,87.9846534059,75.0696517887,93.974197214,0
22,35,8,88.3314144401,83.8377580486,102.5157987141,0
22,36,8,91.2653046268,92.1123661897,91.3694803591,0
22,37,8,89.890406281,98.9783438743,101.0317448863,0
22,38,8,107.8442500528,92.6738908358,101.6537659501,0
22,39,8,105.1074605173,81.6295221478,88.2580771328,0
22,40,8,91.3718786952,80.7109947043,95.7413029708,0
22,41,8,99.0224205736,83.9488360711,86.9145450583,1
22,42,8,92.4809231312,89.8596246826,84.9376860023,0
22,43,8,89.0190979448,88.5439105862,92.7681063108,0
22,44,8,111.5831882443,94.0688622419,84.6696519295,0
22,45,8,103.535515409,74.2051620525,85.7082065438,0
22,46,8,92.3590919035,93.5087197475,99.9135742766,0
22,47,8,105.6552905959,102.8115528316,87.4206308168,0
22,48,8,104.2789529875,80.2892929967,96.1579176842,0
22,49,8,95.1135662717,89.6466191837,87.6225425308,0
22,50,8,103.0027483565,84.6714491844,93.1461043408,0
22,1,9,91.1414224463,121.0849700514,113.3375319896,0
22,2,9,76.9178669403,96.9203702826,97.3413911095,0
22,3,9,93.42356706,111.3751637699,123.887207342,0
22,4,9,88.2940365257,111.8370575348,126.9748373375,0
22,5,9,102.6466435168,113.2548061268,101.0896457574,0
22,6,9,87.8948024953,117.9089082998,97.4755427662,0
22,7,9,89.6327678472,102.1975273623,121.8121007242,0
22,8,9,95.2190781388,104.7513448403,106.468809992,0
22,9,9,78.8305242925,114.3709629768,104.1753542433,0
22,10,9,89.7123820113,108.1476769491,122.7516491487,0
22,11,9,91.6762056687,99.0257748764,112.5580900447,0
22,12,9,91.5530616368,102.1249333974,117.9298762171,0
22,13,9,94.681319339,107.7061347492,118.1009600349,0
22,14,9,93.0859660788,129.8058899738,97.1289881945,0
22,15,9,97.6651693019,111.2278050773,128.8522980874,0
22,16,9,74.1601732073,103.5525452023,94.4565891189,0
22,17,9,94.3830257917,132.9771364709,109.8021467215,0
22,18,9,104.57742072,104.6008210428,114.1221221982,0
22,19,9,93.6963626222,106.7140279155,116.3989553057,0
22,20,9,104.3266769209,124.2686190365,109.2040464207,0
22,21,9,93.373142587,87.1330781713,111.7445320327,0
22,22,9,90.4946927377,108.8714147167,115.1321990485,0
22,23,9,94.7722081637,118.8812068099,123.7864722953,1
22,24,9,95.4930371111,118.3540578881,113.8316649791,0
22,25,9,92.4844677104,104.0743473528,110.6873592179,0
22,26,9,90.6181074859,123.4883570237,104.1684449966,0
22,27,9,93.8639628371,112.6365451549,108.6742804165,0
22,28,9,91.4942183313,107.8205131236,110.0766841062,0
22,29,9,88.7576714058,115.898142726,109.1200145053,0
22,30,9,88.8995907716,113.2371506854,116.9855177881,0
22,31,9,99.6421595872,112.785479287,117.3760063515,0
22,32,9,86.4364855041,126.4591085777,125.7723301506,0
22,33,9,77.7658901287,112.3951990068,113.7344317773,0
22,34,9,82.2590317855,91.6642601599,110.4406385699,0
22,35,9,82.5832272653,102.3706102517,120.478925164,0
22,36,9,85.3261938712,112.4743714294,107.379515397,0
22,37,9,84.0407673525,120.8581157221,118.7348309628,0
22,38,9,100.8262605985,113.1600245532,119.4658444275,0
22,39,9,98.2675682734,99.6742302195,103.7229227434,0
22,40,9,85.4258326076,98.5526566336,112.5173819099,0
22,41,9,92.5785137081,102.5062427545,102.1439729396,0
22,42,9,86.4627057209,109.7236475529,99.8207226967,0
22,43,9,83.2261596073,108.1170867609,109.0232127927,0
22,44,9,104.3218865246,114.8633629706,99.5057228878,0
22,45,9,96.7979178558,90.608669649,100.726256164,0
22,46,9,86.3488026885,114.1793975318,117.4207311373,0
22,47,9,98.7797481833,125.538679102,102.7387365662,0
22,48,9,97.4929760623,98.0377351692,113.0069971059,0
22,49,9,88.9240290017,109.4635558779,102.9760278577,0
22,50,9,96.2998207421,103.3885939421,109.4674447739,0
22,1,10,116.0599210881,93.1155960187,128.6199586407,0
22,2,10,97.9475778164,74.5327685293,110.4668989941,0
22,3,10,118.9660149,85.648654426,140.592151644,0
22,4,10,112.434046306,86.0038555149,144.0961175003,0
22,5,10,130.710724353,87.0941188655,114.7205680949,0
22,6,10,111.9256597918,90.673171638,110.6191396529,0
22,7,10,114.1387931419,78.5909569779,138.2372377627,1
22,8,10,121.2524272527,80.5548690678,120.8250585424,0
22,9,10,100.3831647912,87.9524550429,118.2223533453,0
22,10,10,114.2401741974,83.1666836344,139.3034748457,0
22,11,10,116.7409165886,76.1518464671,127.7354167864,0
22,12,10,116.5841043923,78.5351314671,133.8315343141,0
22,13,10,120.5676426378,82.8271331098,134.0256870647,0
22,14,10,118.536112204,99.8220737596,110.2258556816,0
22,15,10,124.3672913808,85.5353340652,146.2267349556,0
22,16,10,94.4359174929,79.6329797305,107.1931104599,0
22,17,10,120.187794215,102.2607951597,124.6078622153,0
22,18,10,133.1693852322,80.4391147086,129.5103429504,0
22,19,10,119.3133940672,82.0641926797,132.0941841103,0
22,20,10,132.8500868852,95.5638550605,123.9291141025,0
22,21,10,118.9018041361,67.006239531,126.8121586562,0
22,22,10,115.2363723994,83.7232454734,130.6566185083,0
22,23,10,120.6833808997,91.4208792621,140.4778334892,0
22,24,10,121.6012879118,91.0154962817,129.1807204956,0
22,25,10,117.7701613191,80.0342509884,125.6124367166,0
22,26,10,115.3935293271,94.9638254917,118.2145124562,0
22,27,10,119.5268169785,86.6186697749,123.327914479,0
22,28,10,116.5091730471,82.9150912643,124.919418206,0
22,29,10,113.0244411688,89.1268720867,123.8337513282,0
22,30,10,113.2051619647,87.0805416482,132.7598386459,0
22,31,10,126.8848002186,86.7332016649,133.2029806661,0
22,32,10,110.068631995,97.2483642041,142.7314643097,0
22,33,10,99.0274545804,86.4330720874,129.0703763742,0
22,34,10,104.7490425491,70.4907654086,125.3324482698,0
22,35,10,105.161874616,78.7240595124,136.7242968825,0
22,36,10,108.6547813458,86.4939565004,121.8585634147,0
22,37,10,107.0179130995,92.94114269,134.7450291141,0
22,38,10,128.3926400816,87.0212308537,135.5746123946,0
22,39,10,125.134389098,76.6505153419,117.7089160066,0
